gene_id	gene_biotype
ENSSSCG00000017305	protein_coding
ENSSSCG00000017306	protein_coding
ENSSSCG00000017307	protein_coding
ENSSSCG00000017308	protein_coding
ENSSSCG00000017310	protein_coding
ENSSSCG00000017311	protein_coding
ENSSSCG00000017313	protein_coding
ENSSSCG00000017314	protein_coding
ENSSSCG00000017316	protein_coding
ENSSSCG00000017317	protein_coding
ENSSSCG00000017320	protein_coding
ENSSSCG00000017321	protein_coding
ENSSSCG00000017324	protein_coding
ENSSSCG00000017325	protein_coding
ENSSSCG00000017328	protein_coding
ENSSSCG00000017330	protein_coding
ENSSSCG00000017331	protein_coding
ENSSSCG00000017332	protein_coding
ENSSSCG00000017333	protein_coding
ENSSSCG00000017335	protein_coding
ENSSSCG00000017336	protein_coding
ENSSSCG00000017337	protein_coding
ENSSSCG00000017338	protein_coding
ENSSSCG00000017339	protein_coding
ENSSSCG00000017340	protein_coding
ENSSSCG00000017342	protein_coding
ENSSSCG00000017343	protein_coding
ENSSSCG00000017344	protein_coding
ENSSSCG00000017345	protein_coding
ENSSSCG00000017346	protein_coding
ENSSSCG00000017347	protein_coding
ENSSSCG00000017349	protein_coding
ENSSSCG00000017351	protein_coding
ENSSSCG00000017352	protein_coding
ENSSSCG00000017355	protein_coding
ENSSSCG00000017356	protein_coding
ENSSSCG00000017357	protein_coding
ENSSSCG00000017358	protein_coding
ENSSSCG00000017359	protein_coding
ENSSSCG00000017360	protein_coding
ENSSSCG00000017362	protein_coding
ENSSSCG00000017364	protein_coding
ENSSSCG00000017365	protein_coding
ENSSSCG00000017366	protein_coding
ENSSSCG00000017367	protein_coding
ENSSSCG00000017368	protein_coding
ENSSSCG00000017371	protein_coding
ENSSSCG00000017372	protein_coding
ENSSSCG00000017373	protein_coding
ENSSSCG00000017376	protein_coding
ENSSSCG00000017377	protein_coding
ENSSSCG00000017378	protein_coding
ENSSSCG00000017379	protein_coding
ENSSSCG00000017380	protein_coding
ENSSSCG00000017382	protein_coding
ENSSSCG00000017383	protein_coding
ENSSSCG00000017384	protein_coding
ENSSSCG00000017385	protein_coding
ENSSSCG00000017386	protein_coding
ENSSSCG00000017389	protein_coding
ENSSSCG00000017391	protein_coding
ENSSSCG00000017392	protein_coding
ENSSSCG00000017393	protein_coding
ENSSSCG00000017395	protein_coding
ENSSSCG00000017396	protein_coding
ENSSSCG00000017397	protein_coding
ENSSSCG00000017398	protein_coding
ENSSSCG00000017401	protein_coding
ENSSSCG00000017402	protein_coding
ENSSSCG00000017403	protein_coding
ENSSSCG00000017406	protein_coding
ENSSSCG00000017407	protein_coding
ENSSSCG00000017410	protein_coding
ENSSSCG00000017411	protein_coding
ENSSSCG00000017413	protein_coding
ENSSSCG00000017414	protein_coding
ENSSSCG00000017415	protein_coding
ENSSSCG00000017416	protein_coding
ENSSSCG00000017417	protein_coding
ENSSSCG00000017418	protein_coding
ENSSSCG00000017419	protein_coding
ENSSSCG00000017420	protein_coding
ENSSSCG00000017421	protein_coding
ENSSSCG00000017422	protein_coding
ENSSSCG00000017427	protein_coding
ENSSSCG00000017428	protein_coding
ENSSSCG00000017429	protein_coding
ENSSSCG00000017430	protein_coding
ENSSSCG00000017433	protein_coding
ENSSSCG00000017437	protein_coding
ENSSSCG00000017438	protein_coding
ENSSSCG00000017439	protein_coding
ENSSSCG00000017441	protein_coding
ENSSSCG00000017444	protein_coding
ENSSSCG00000017445	protein_coding
ENSSSCG00000017446	protein_coding
ENSSSCG00000017448	protein_coding
ENSSSCG00000017451	protein_coding
ENSSSCG00000017458	protein_coding
ENSSSCG00000017459	protein_coding
ENSSSCG00000017460	protein_coding
ENSSSCG00000017461	protein_coding
ENSSSCG00000017462	protein_coding
ENSSSCG00000017463	protein_coding
ENSSSCG00000017464	protein_coding
ENSSSCG00000017465	protein_coding
ENSSSCG00000017466	protein_coding
ENSSSCG00000017470	protein_coding
ENSSSCG00000017471	protein_coding
ENSSSCG00000017472	protein_coding
ENSSSCG00000017473	protein_coding
ENSSSCG00000017474	pseudogene
ENSSSCG00000017475	protein_coding
ENSSSCG00000017476	protein_coding
ENSSSCG00000017477	protein_coding
ENSSSCG00000017478	protein_coding
ENSSSCG00000017479	protein_coding
ENSSSCG00000017484	protein_coding
ENSSSCG00000017488	protein_coding
ENSSSCG00000017489	protein_coding
ENSSSCG00000017490	protein_coding
ENSSSCG00000017492	protein_coding
ENSSSCG00000017493	protein_coding
ENSSSCG00000017494	protein_coding
ENSSSCG00000017495	protein_coding
ENSSSCG00000017496	protein_coding
ENSSSCG00000017497	protein_coding
ENSSSCG00000017498	protein_coding
ENSSSCG00000017499	protein_coding
ENSSSCG00000017500	protein_coding
ENSSSCG00000017501	protein_coding
ENSSSCG00000017502	protein_coding
ENSSSCG00000017504	protein_coding
ENSSSCG00000017505	protein_coding
ENSSSCG00000017506	protein_coding
ENSSSCG00000017507	protein_coding
ENSSSCG00000017508	protein_coding
ENSSSCG00000017509	protein_coding
ENSSSCG00000017510	protein_coding
ENSSSCG00000017511	protein_coding
ENSSSCG00000017513	protein_coding
ENSSSCG00000017514	protein_coding
ENSSSCG00000017515	protein_coding
ENSSSCG00000017516	protein_coding
ENSSSCG00000017517	protein_coding
ENSSSCG00000017518	protein_coding
ENSSSCG00000017519	protein_coding
ENSSSCG00000017520	protein_coding
ENSSSCG00000017521	protein_coding
ENSSSCG00000017522	protein_coding
ENSSSCG00000017524	protein_coding
ENSSSCG00000017525	protein_coding
ENSSSCG00000017526	protein_coding
ENSSSCG00000017527	protein_coding
ENSSSCG00000017528	protein_coding
ENSSSCG00000017529	protein_coding
ENSSSCG00000017532	protein_coding
ENSSSCG00000017533	protein_coding
ENSSSCG00000017534	protein_coding
ENSSSCG00000017535	protein_coding
ENSSSCG00000017537	protein_coding
ENSSSCG00000017538	protein_coding
ENSSSCG00000017539	protein_coding
ENSSSCG00000017540	protein_coding
ENSSSCG00000017541	protein_coding
ENSSSCG00000017542	protein_coding
ENSSSCG00000017543	protein_coding
ENSSSCG00000017544	protein_coding
ENSSSCG00000017546	protein_coding
ENSSSCG00000017548	protein_coding
ENSSSCG00000017549	protein_coding
ENSSSCG00000017551	protein_coding
ENSSSCG00000017552	protein_coding
ENSSSCG00000017553	protein_coding
ENSSSCG00000017555	protein_coding
ENSSSCG00000017556	protein_coding
ENSSSCG00000017557	protein_coding
ENSSSCG00000017561	protein_coding
ENSSSCG00000017562	protein_coding
ENSSSCG00000017563	protein_coding
ENSSSCG00000017565	protein_coding
ENSSSCG00000017566	protein_coding
ENSSSCG00000017567	protein_coding
ENSSSCG00000017569	protein_coding
ENSSSCG00000017571	protein_coding
ENSSSCG00000017573	protein_coding
ENSSSCG00000017577	protein_coding
ENSSSCG00000017578	protein_coding
ENSSSCG00000017583	protein_coding
ENSSSCG00000017584	protein_coding
ENSSSCG00000017585	protein_coding
ENSSSCG00000017589	protein_coding
ENSSSCG00000017591	protein_coding
ENSSSCG00000017592	protein_coding
ENSSSCG00000017593	protein_coding
ENSSSCG00000017599	protein_coding
ENSSSCG00000017601	protein_coding
ENSSSCG00000017602	protein_coding
ENSSSCG00000017604	protein_coding
ENSSSCG00000017605	protein_coding
ENSSSCG00000017607	protein_coding
ENSSSCG00000017608	protein_coding
ENSSSCG00000017609	protein_coding
ENSSSCG00000017613	protein_coding
ENSSSCG00000017614	protein_coding
ENSSSCG00000017615	protein_coding
ENSSSCG00000017617	protein_coding
ENSSSCG00000017623	protein_coding
ENSSSCG00000017624	protein_coding
ENSSSCG00000017626	protein_coding
ENSSSCG00000017630	protein_coding
ENSSSCG00000017635	protein_coding
ENSSSCG00000017636	protein_coding
ENSSSCG00000017637	protein_coding
ENSSSCG00000017638	protein_coding
ENSSSCG00000017640	protein_coding
ENSSSCG00000017641	protein_coding
ENSSSCG00000017642	protein_coding
ENSSSCG00000017643	protein_coding
ENSSSCG00000017645	protein_coding
ENSSSCG00000017665	protein_coding
ENSSSCG00000017667	protein_coding
ENSSSCG00000017668	protein_coding
ENSSSCG00000017669	protein_coding
ENSSSCG00000017670	protein_coding
ENSSSCG00000017671	protein_coding
ENSSSCG00000017672	protein_coding
ENSSSCG00000017673	protein_coding
ENSSSCG00000017676	protein_coding
ENSSSCG00000017678	protein_coding
ENSSSCG00000017679	protein_coding
ENSSSCG00000017682	protein_coding
ENSSSCG00000017688	protein_coding
ENSSSCG00000017690	protein_coding
ENSSSCG00000017692	protein_coding
ENSSSCG00000017693	protein_coding
ENSSSCG00000017694	protein_coding
ENSSSCG00000017696	protein_coding
ENSSSCG00000017700	protein_coding
ENSSSCG00000017705	protein_coding
ENSSSCG00000017706	protein_coding
ENSSSCG00000017707	protein_coding
ENSSSCG00000017712	protein_coding
ENSSSCG00000017713	protein_coding
ENSSSCG00000017717	protein_coding
ENSSSCG00000017720	protein_coding
ENSSSCG00000017723	protein_coding
ENSSSCG00000017726	protein_coding
ENSSSCG00000017727	protein_coding
ENSSSCG00000017728	protein_coding
ENSSSCG00000017730	protein_coding
ENSSSCG00000017731	protein_coding
ENSSSCG00000017732	protein_coding
ENSSSCG00000017733	protein_coding
ENSSSCG00000017734	protein_coding
ENSSSCG00000017735	protein_coding
ENSSSCG00000017737	protein_coding
ENSSSCG00000017738	protein_coding
ENSSSCG00000017741	protein_coding
ENSSSCG00000017743	protein_coding
ENSSSCG00000017744	protein_coding
ENSSSCG00000017745	protein_coding
ENSSSCG00000017747	protein_coding
ENSSSCG00000017748	protein_coding
ENSSSCG00000017749	protein_coding
ENSSSCG00000017750	protein_coding
ENSSSCG00000017751	protein_coding
ENSSSCG00000017752	protein_coding
ENSSSCG00000017753	protein_coding
ENSSSCG00000017754	protein_coding
ENSSSCG00000017755	protein_coding
ENSSSCG00000017756	protein_coding
ENSSSCG00000017758	protein_coding
ENSSSCG00000017759	protein_coding
ENSSSCG00000017761	protein_coding
ENSSSCG00000017762	protein_coding
ENSSSCG00000017763	protein_coding
ENSSSCG00000017764	protein_coding
ENSSSCG00000017766	protein_coding
ENSSSCG00000017768	protein_coding
ENSSSCG00000017769	protein_coding
ENSSSCG00000017770	protein_coding
ENSSSCG00000017772	protein_coding
ENSSSCG00000017773	protein_coding
ENSSSCG00000017776	protein_coding
ENSSSCG00000017777	protein_coding
ENSSSCG00000017778	protein_coding
ENSSSCG00000017779	protein_coding
ENSSSCG00000017781	protein_coding
ENSSSCG00000017783	protein_coding
ENSSSCG00000017785	protein_coding
ENSSSCG00000017787	protein_coding
ENSSSCG00000017788	protein_coding
ENSSSCG00000017789	protein_coding
ENSSSCG00000017790	protein_coding
ENSSSCG00000017791	protein_coding
ENSSSCG00000017792	protein_coding
ENSSSCG00000017793	protein_coding
ENSSSCG00000017794	protein_coding
ENSSSCG00000017795	protein_coding
ENSSSCG00000017796	protein_coding
ENSSSCG00000017797	protein_coding
ENSSSCG00000017798	protein_coding
ENSSSCG00000017799	protein_coding
ENSSSCG00000017801	protein_coding
ENSSSCG00000017802	protein_coding
ENSSSCG00000017803	protein_coding
ENSSSCG00000017804	protein_coding
ENSSSCG00000017806	protein_coding
ENSSSCG00000017809	protein_coding
ENSSSCG00000017810	protein_coding
ENSSSCG00000017811	protein_coding
ENSSSCG00000017812	protein_coding
ENSSSCG00000017814	protein_coding
ENSSSCG00000017817	protein_coding
ENSSSCG00000017818	protein_coding
ENSSSCG00000017819	protein_coding
ENSSSCG00000017822	protein_coding
ENSSSCG00000017826	protein_coding
ENSSSCG00000017829	protein_coding
ENSSSCG00000017832	protein_coding
ENSSSCG00000017834	protein_coding
ENSSSCG00000017835	protein_coding
ENSSSCG00000017836	protein_coding
ENSSSCG00000017840	pseudogene
ENSSSCG00000017853	pseudogene
ENSSSCG00000017861	protein_coding
ENSSSCG00000017862	protein_coding
ENSSSCG00000017863	protein_coding
ENSSSCG00000017864	protein_coding
ENSSSCG00000017865	protein_coding
ENSSSCG00000017866	protein_coding
ENSSSCG00000017868	protein_coding
ENSSSCG00000017869	protein_coding
ENSSSCG00000017870	protein_coding
ENSSSCG00000017873	protein_coding
ENSSSCG00000017874	protein_coding
ENSSSCG00000017876	protein_coding
ENSSSCG00000017877	protein_coding
ENSSSCG00000017879	protein_coding
ENSSSCG00000017880	protein_coding
ENSSSCG00000017882	protein_coding
ENSSSCG00000017883	protein_coding
ENSSSCG00000017884	protein_coding
ENSSSCG00000017885	protein_coding
ENSSSCG00000017886	protein_coding
ENSSSCG00000017888	protein_coding
ENSSSCG00000017890	protein_coding
ENSSSCG00000017893	protein_coding
ENSSSCG00000017894	protein_coding
ENSSSCG00000017895	protein_coding
ENSSSCG00000017896	protein_coding
ENSSSCG00000017897	protein_coding
ENSSSCG00000017900	protein_coding
ENSSSCG00000017901	protein_coding
ENSSSCG00000017902	protein_coding
ENSSSCG00000017904	protein_coding
ENSSSCG00000017906	protein_coding
ENSSSCG00000017907	protein_coding
ENSSSCG00000017908	protein_coding
ENSSSCG00000017909	protein_coding
ENSSSCG00000017912	protein_coding
ENSSSCG00000017913	protein_coding
ENSSSCG00000017914	protein_coding
ENSSSCG00000017915	protein_coding
ENSSSCG00000017917	protein_coding
ENSSSCG00000017918	protein_coding
ENSSSCG00000017919	protein_coding
ENSSSCG00000017920	protein_coding
ENSSSCG00000017921	protein_coding
ENSSSCG00000017923	protein_coding
ENSSSCG00000017924	protein_coding
ENSSSCG00000017925	protein_coding
ENSSSCG00000017926	protein_coding
ENSSSCG00000017927	protein_coding
ENSSSCG00000017928	protein_coding
ENSSSCG00000017929	protein_coding
ENSSSCG00000017932	protein_coding
ENSSSCG00000017934	protein_coding
ENSSSCG00000017935	protein_coding
ENSSSCG00000017936	protein_coding
ENSSSCG00000017937	protein_coding
ENSSSCG00000017938	protein_coding
ENSSSCG00000017940	protein_coding
ENSSSCG00000017941	protein_coding
ENSSSCG00000017942	protein_coding
ENSSSCG00000017943	protein_coding
ENSSSCG00000017945	protein_coding
ENSSSCG00000017947	protein_coding
ENSSSCG00000017948	protein_coding
ENSSSCG00000017949	protein_coding
ENSSSCG00000017950	protein_coding
ENSSSCG00000017951	protein_coding
ENSSSCG00000017952	protein_coding
ENSSSCG00000017953	protein_coding
ENSSSCG00000017955	protein_coding
ENSSSCG00000017956	protein_coding
ENSSSCG00000017957	protein_coding
ENSSSCG00000017962	protein_coding
ENSSSCG00000017963	protein_coding
ENSSSCG00000017968	protein_coding
ENSSSCG00000017971	protein_coding
ENSSSCG00000017978	protein_coding
ENSSSCG00000017980	protein_coding
ENSSSCG00000017981	protein_coding
ENSSSCG00000017982	protein_coding
ENSSSCG00000017983	protein_coding
ENSSSCG00000017985	protein_coding
ENSSSCG00000017986	protein_coding
ENSSSCG00000017988	protein_coding
ENSSSCG00000017990	protein_coding
ENSSSCG00000017991	protein_coding
ENSSSCG00000017993	protein_coding
ENSSSCG00000017994	protein_coding
ENSSSCG00000017995	protein_coding
ENSSSCG00000017996	protein_coding
ENSSSCG00000017998	protein_coding
ENSSSCG00000018005	protein_coding
ENSSSCG00000018007	protein_coding
ENSSSCG00000018008	protein_coding
ENSSSCG00000018009	protein_coding
ENSSSCG00000018014	protein_coding
ENSSSCG00000018015	protein_coding
ENSSSCG00000018016	protein_coding
ENSSSCG00000018018	protein_coding
ENSSSCG00000018019	protein_coding
ENSSSCG00000018023	protein_coding
ENSSSCG00000018026	protein_coding
ENSSSCG00000018027	protein_coding
ENSSSCG00000018028	protein_coding
ENSSSCG00000018029	protein_coding
ENSSSCG00000018031	protein_coding
ENSSSCG00000018032	protein_coding
ENSSSCG00000018033	protein_coding
ENSSSCG00000018034	protein_coding
ENSSSCG00000018039	protein_coding
ENSSSCG00000018041	protein_coding
ENSSSCG00000018042	protein_coding
ENSSSCG00000018044	protein_coding
ENSSSCG00000018045	protein_coding
ENSSSCG00000018046	protein_coding
ENSSSCG00000018047	protein_coding
ENSSSCG00000018049	protein_coding
ENSSSCG00000018050	protein_coding
ENSSSCG00000018051	protein_coding
ENSSSCG00000018052	protein_coding
ENSSSCG00000018053	protein_coding
ENSSSCG00000018055	protein_coding
ENSSSCG00000018056	protein_coding
ENSSSCG00000018057	protein_coding
ENSSSCG00000018058	protein_coding
ENSSSCG00000018060	Mt_tRNA
ENSSSCG00000018061	Mt_rRNA
ENSSSCG00000018062	Mt_tRNA
ENSSSCG00000018063	Mt_rRNA
ENSSSCG00000018064	Mt_tRNA
ENSSSCG00000018065	protein_coding
ENSSSCG00000018066	Mt_tRNA
ENSSSCG00000018067	Mt_tRNA
ENSSSCG00000018068	Mt_tRNA
ENSSSCG00000018069	protein_coding
ENSSSCG00000018070	Mt_tRNA
ENSSSCG00000018071	Mt_tRNA
ENSSSCG00000018072	Mt_tRNA
ENSSSCG00000018073	Mt_tRNA
ENSSSCG00000018074	Mt_tRNA
ENSSSCG00000018075	protein_coding
ENSSSCG00000018076	Mt_tRNA
ENSSSCG00000018077	Mt_tRNA
ENSSSCG00000018078	protein_coding
ENSSSCG00000018079	Mt_tRNA
ENSSSCG00000018080	protein_coding
ENSSSCG00000018081	protein_coding
ENSSSCG00000018082	protein_coding
ENSSSCG00000018083	Mt_tRNA
ENSSSCG00000018084	protein_coding
ENSSSCG00000018085	Mt_tRNA
ENSSSCG00000018086	protein_coding
ENSSSCG00000018087	protein_coding
ENSSSCG00000018088	Mt_tRNA
ENSSSCG00000018089	Mt_tRNA
ENSSSCG00000018090	Mt_tRNA
ENSSSCG00000018091	protein_coding
ENSSSCG00000018092	protein_coding
ENSSSCG00000018093	Mt_tRNA
ENSSSCG00000018094	protein_coding
ENSSSCG00000018095	Mt_tRNA
ENSSSCG00000018096	Mt_tRNA
ENSSSCG00000018101	Y_RNA
ENSSSCG00000018102	snRNA
ENSSSCG00000018104	snoRNA
ENSSSCG00000018107	snRNA
ENSSSCG00000018108	miRNA
ENSSSCG00000018113	snoRNA
ENSSSCG00000018117	snoRNA
ENSSSCG00000018124	miRNA
ENSSSCG00000018128	snRNA
ENSSSCG00000018129	snRNA
ENSSSCG00000018131	miRNA
ENSSSCG00000018132	miRNA
ENSSSCG00000018136	snRNA
ENSSSCG00000018137	snRNA
ENSSSCG00000018140	snoRNA
ENSSSCG00000018147	miRNA
ENSSSCG00000018152	snoRNA
ENSSSCG00000018158	snoRNA
ENSSSCG00000018162	miRNA
ENSSSCG00000018164	miRNA
ENSSSCG00000018165	snoRNA
ENSSSCG00000018168	snoRNA
ENSSSCG00000018169	snoRNA
ENSSSCG00000018172	snoRNA
ENSSSCG00000018173	miRNA
ENSSSCG00000018175	miRNA
ENSSSCG00000018178	snoRNA
ENSSSCG00000018179	snoRNA
ENSSSCG00000018181	snRNA
ENSSSCG00000018184	snoRNA
ENSSSCG00000018185	snRNA
ENSSSCG00000018191	snoRNA
ENSSSCG00000018194	snRNA
ENSSSCG00000018195	snRNA
ENSSSCG00000018196	snoRNA
ENSSSCG00000018197	snoRNA
ENSSSCG00000018203	snRNA
ENSSSCG00000018204	miRNA
ENSSSCG00000018205	snoRNA
ENSSSCG00000018207	miRNA
ENSSSCG00000018209	snRNA
ENSSSCG00000018210	miRNA
ENSSSCG00000018211	snRNA
ENSSSCG00000018212	snRNA
ENSSSCG00000018214	miRNA
ENSSSCG00000018225	snoRNA
ENSSSCG00000018229	snoRNA
ENSSSCG00000018230	snRNA
ENSSSCG00000018232	snRNA
ENSSSCG00000018233	snoRNA
ENSSSCG00000018237	snRNA
ENSSSCG00000018241	snRNA
ENSSSCG00000018243	snoRNA
ENSSSCG00000018244	snoRNA
ENSSSCG00000018246	snRNA
ENSSSCG00000018249	Y_RNA
ENSSSCG00000018251	snRNA
ENSSSCG00000018259	snRNA
ENSSSCG00000018261	snoRNA
ENSSSCG00000018262	snoRNA
ENSSSCG00000018263	snoRNA
ENSSSCG00000018266	snRNA
ENSSSCG00000018270	snRNA
ENSSSCG00000018275	miRNA
ENSSSCG00000018277	miRNA
ENSSSCG00000018285	snRNA
ENSSSCG00000018292	snoRNA
ENSSSCG00000018293	snoRNA
ENSSSCG00000018295	snRNA
ENSSSCG00000018302	miRNA
ENSSSCG00000018303	snoRNA
ENSSSCG00000018304	snRNA
ENSSSCG00000018307	snRNA
ENSSSCG00000018308	snoRNA
ENSSSCG00000018309	snoRNA
ENSSSCG00000018311	snRNA
ENSSSCG00000018312	snRNA
ENSSSCG00000018315	snRNA
ENSSSCG00000018319	miRNA
ENSSSCG00000018322	snoRNA
ENSSSCG00000018323	snRNA
ENSSSCG00000018325	snoRNA
ENSSSCG00000018329	snoRNA
ENSSSCG00000018330	snRNA
ENSSSCG00000018333	snoRNA
ENSSSCG00000018339	miRNA
ENSSSCG00000018349	miRNA
ENSSSCG00000018352	snoRNA
